ESmodels/relaxed_model_1_multimer__1.pdb,12.7734472880952,-26.6821333252274,-18.3533541040752,1
ESmodels/relaxed_model_1_multimer__10.pdb,-135.413323689099,17.2586234497936,-3.89763448472285,1
ESmodels/relaxed_model_1_multimer__100.pdb,-95.1305111551085,65.2695935670886,31.8486819295046,1
ESmodels/relaxed_model_1_multimer__101.pdb,-98.5520743051863,3.11754916992557,1.60394000373403,1
ESmodels/relaxed_model_1_multimer__102.pdb,-67.1415897514288,57.5342082427292,12.7588231757125,1
ESmodels/relaxed_model_1_multimer__103.pdb,-55.8194747805936,-44.2689159805178,-10.1673847869223,1
ESmodels/relaxed_model_1_multimer__104.pdb,61.8959679525003,30.424102172627,-42.6406146988159,1
ESmodels/relaxed_model_1_multimer__105.pdb,52.8457549347336,1.7615060494404,-7.32414314596679,1
ESmodels/relaxed_model_1_multimer__106.pdb,-72.9292433557167,20.1717260809225,-25.9540835256229,1
ESmodels/relaxed_model_1_multimer__107.pdb,-124.592220825255,-32.1719904049408,-14.8888252691334,1
ESmodels/relaxed_model_1_multimer__108.pdb,-119.151107000725,54.5832401905108,0.433966436580746,1
ESmodels/relaxed_model_1_multimer__109.pdb,-102.524203512784,-27.0439998080232,-1.42644650449203,1
ESmodels/relaxed_model_1_multimer__11.pdb,-12.4826492282385,-33.0808773686206,31.2003891591771,1
ESmodels/relaxed_model_1_multimer__110.pdb,15.8323944404632,-36.720642379927,-25.989128294184,1
ESmodels/relaxed_model_1_multimer__111.pdb,-29.8782180293023,-0.452571833335991,-14.3792881147497,1
ESmodels/relaxed_model_1_multimer__112.pdb,-148.80207510437,43.1933975762708,9.92492492648921,1
ESmodels/relaxed_model_1_multimer__113.pdb,-42.50768974926,24.628344817548,18.4587637539748,1
ESmodels/relaxed_model_1_multimer__114.pdb,-71.6798650190292,62.3934838793444,9.40576742804171,1
ESmodels/relaxed_model_1_multimer__115.pdb,-95.7671345704799,28.0241904374498,-9.90363867755585,1
ESmodels/relaxed_model_1_multimer__116.pdb,-121.624013201853,21.6005100833701,3.97231126649008,1
ESmodels/relaxed_model_1_multimer__117.pdb,24.1927609561373,109.944093467418,8.28849022764597,1
ESmodels/relaxed_model_1_multimer__118.pdb,99.826593369307,9.78967632930682,-31.1217343835627,1
ESmodels/relaxed_model_1_multimer__119.pdb,-122.225141258303,15.5093060394752,-1.61111542736338,1
ESmodels/relaxed_model_1_multimer__12.pdb,-134.062853955301,6.02962532560169,38.9369370904551,1
ESmodels/relaxed_model_1_multimer__120.pdb,-146.259403315651,37.3454015995234,11.6026467585863,1
ESmodels/relaxed_model_1_multimer__121.pdb,-117.295049881535,30.176864874371,-7.26456389361954,1
ESmodels/relaxed_model_1_multimer__122.pdb,-93.708911965637,16.0947371855501,22.84177303859,1
ESmodels/relaxed_model_1_multimer__123.pdb,83.5237411229683,-29.8542563511923,-14.1281664356671,1
ESmodels/relaxed_model_1_multimer__124.pdb,-65.6724272713731,6.62139805339219,1.39876376680749,1
ESmodels/relaxed_model_1_multimer__125.pdb,-66.2954314733011,3.23917606956472,-1.84909433102651,1
ESmodels/relaxed_model_1_multimer__126.pdb,-124.47643648122,49.5940975735299,18.8647880758069,1
ESmodels/relaxed_model_1_multimer__127.pdb,35.7914744557499,36.9539159842741,11.6910073539287,1
ESmodels/relaxed_model_1_multimer__128.pdb,-84.7089765198256,30.6161634592887,14.1176245381753,1
ESmodels/relaxed_model_1_multimer__129.pdb,67.8310210869272,-35.4945295301506,-40.9682862362454,1
ESmodels/relaxed_model_1_multimer__13.pdb,-59.6718298687148,-8.69306569174551,-4.76012121053568,1
ESmodels/relaxed_model_1_multimer__130.pdb,-49.5541530316185,-15.9731701230001,-28.4180739620562,1
ESmodels/relaxed_model_1_multimer__131.pdb,-51.3006916512389,19.7965258143493,-5.4181331740155,1
ESmodels/relaxed_model_1_multimer__132.pdb,24.417470486082,47.8252196019931,17.5895416085989,1
ESmodels/relaxed_model_1_multimer__133.pdb,-130.321582472682,37.2259733670357,15.2587373505497,1
ESmodels/relaxed_model_1_multimer__134.pdb,-67.8923903487928,53.4842145009476,23.4371296222227,1
ESmodels/relaxed_model_1_multimer__135.pdb,-155.719335097625,41.0904260202353,-5.09561378995456,1
ESmodels/relaxed_model_1_multimer__136.pdb,-46.5586431260373,1.80741174586164,2.88825042536859,1
ESmodels/relaxed_model_1_multimer__137.pdb,-16.9005396920386,2.52378873817541,-29.2329908666065,1
ESmodels/relaxed_model_1_multimer__138.pdb,-162.300814835103,12.7635807973469,-11.9042766592151,1
ESmodels/relaxed_model_1_multimer__139.pdb,10.4630260692907,17.9338616924234,-6.38694834143747,1
ESmodels/relaxed_model_1_multimer__14.pdb,-151.108830165717,25.4915895331047,6.2876763294552,1
ESmodels/relaxed_model_1_multimer__140.pdb,-2.62099655930016,11.6796788640892,16.8474998096156,1
ESmodels/relaxed_model_1_multimer__141.pdb,-155.542834256479,13.6823345347353,16.1298814380362,1
ESmodels/relaxed_model_1_multimer__142.pdb,-75.7914458131939,59.4345808203269,5.92872645690296,1
ESmodels/relaxed_model_1_multimer__143.pdb,-38.2157129618727,30.2383140841942,12.9596944290615,1
ESmodels/relaxed_model_1_multimer__144.pdb,42.0164587467304,-8.52419963089125,-19.1944072066491,1
ESmodels/relaxed_model_1_multimer__145.pdb,-44.2241209603619,-10.0423781228968,-2.43170051549258,1
ESmodels/relaxed_model_1_multimer__146.pdb,35.1775082837564,34.9642770620625,11.9408296550272,1
ESmodels/relaxed_model_1_multimer__147.pdb,-103.658731772694,24.4359160145448,2.83232892211225,1
ESmodels/relaxed_model_1_multimer__148.pdb,-15.2967460503119,-2.6370814049534,25.627464882777,1
ESmodels/relaxed_model_1_multimer__149.pdb,-63.8584380498791,15.8323744307829,1.76045309407516,1
ESmodels/relaxed_model_1_multimer__15.pdb,-35.4681651935559,16.1861037744233,20.1667673425885,1
ESmodels/relaxed_model_1_multimer__150.pdb,-67.2916313735203,33.0940525910558,9.33273194762958,1
ESmodels/relaxed_model_1_multimer__151.pdb,14.4020634854979,-3.27080175652121,-59.7200046688763,1
ESmodels/relaxed_model_1_multimer__152.pdb,-6.87735750019,0.735349959419969,7.41246037751788,1
ESmodels/relaxed_model_1_multimer__153.pdb,-2.18095429837119,-48.056178665356,-25.8119289550436,1
ESmodels/relaxed_model_1_multimer__154.pdb,-104.648682231298,-18.8710515645478,-39.3322292562919,1
ESmodels/relaxed_model_1_multimer__155.pdb,28.9006138706771,5.24686696512195,-5.8372423197899,1
ESmodels/relaxed_model_1_multimer__156.pdb,-73.3154535894122,9.79249646379607,20.6784756234737,1
ESmodels/relaxed_model_1_multimer__157.pdb,-76.9218785558387,21.9604200471414,12.9165662780822,1
ESmodels/relaxed_model_1_multimer__158.pdb,148.97009755565,-1.04963899689673,-19.4732320331396,1
ESmodels/relaxed_model_1_multimer__159.pdb,-70.6140124088181,38.1632238656799,-4.5890619604861,1
ESmodels/relaxed_model_1_multimer__16.pdb,88.5722332745294,-6.4344462954615,-4.43203517062703,1
ESmodels/relaxed_model_1_multimer__160.pdb,165.486627616184,-20.9577447752562,-55.6861113898242,1
ESmodels/relaxed_model_1_multimer__161.pdb,-44.7696709174504,25.2238826650609,-2.30462476819915,1
ESmodels/relaxed_model_1_multimer__162.pdb,58.6193907396811,0.770752877685514,-4.64563646191154,1
ESmodels/relaxed_model_1_multimer__163.pdb,7.41335150323012,26.2137307471407,0.729166581921626,1
ESmodels/relaxed_model_1_multimer__164.pdb,19.5141027918288,24.8437194667897,9.34913610128817,1
ESmodels/relaxed_model_1_multimer__165.pdb,-67.0218814230193,15.0787545954447,2.10339466091377,1
ESmodels/relaxed_model_1_multimer__166.pdb,-65.7857740926621,-12.8368940316979,3.56170833273409,1
ESmodels/relaxed_model_1_multimer__167.pdb,-73.5577759050817,7.45312307980999,-9.02904858016499,1
ESmodels/relaxed_model_1_multimer__168.pdb,-47.2735634674373,30.5626382890457,23.1506632743335,1
